course_id,course_name,teacher,credits,course_type,course_category,domain,campus,time_slot,location,capacity,current_enrolled,current_enrollment_ratio,popularity_level,rush_advice,description,assessment,difficulty,workload,grade_friendly,has_exam,group_work_required,suitable_for,tags,screenshot_note,avg_history_enrollment_ratio
GXK2026467,旅游地理与区域文化实践,刘博磊,1.5,公共选修课,人文与社会科学类,人文艺术,南校区,周六第1-2节,艺术楼102,100,97,0.97,3,建议第一轮优先选择,旅游地理与区域文化实践以艺术、人文或文化赏析为核心，帮助学生拓展审美视野和文化理解能力。,课堂参与30%;赏析报告40%;期末作品或论文30%;无闭卷考试,低,中,中高,0,0,适合对人文艺术感兴趣、希望通过公共选修课拓展知识面的学生。,人文;艺术;赏析;论文;无闭卷考试;人文与社会科学类;公共选修课,,0.9607
GXK2026468,书法基础与审美实践,董越敏,1.5,公共选修课,人文与社会科学类,人文艺术,主校区,周一第9-10节,教学楼A203,70,45,0.6429,1,选上概率相对稳定,书法基础与审美实践以艺术、人文或文化赏析为核心，帮助学生拓展审美视野和文化理解能力。,课堂参与30%;赏析报告40%;期末作品或论文30%;无闭卷考试,低,中,中高,0,0,适合对人文艺术感兴趣、希望通过公共选修课拓展知识面的学生。,人文;艺术;赏析;论文;无闭卷考试;人文与社会科学类;公共选修课,,0.6319
GXK2026469,建筑结构与城市安全实践,孙芳磊,1.5,公共选修课,自然科学与工程技术类,人文艺术,南校区,周二第5-6节,教学楼B305,30,28,0.9333,2,有一定竞争，建议提前加入备选,建筑结构与城市安全实践以艺术、人文或文化赏析为核心，帮助学生拓展审美视野和文化理解能力。,课堂参与30%;赏析报告40%;期末作品或论文30%;无闭卷考试,低,中,中高,0,0,适合对人文艺术感兴趣、希望通过公共选修课拓展知识面的学生。,人文;艺术;赏析;论文;无闭卷考试;自然科学与工程技术类;公共选修课,,0.921
GXK2026470,园林植物与景观设计实践,马娜越,1.5,公共选修课,自然科学与工程技术类,人文艺术,东校区,周三第9-10节,综合楼C101,100,54,0.54,1,选上概率相对稳定,园林植物与景观设计实践以艺术、人文或文化赏析为核心，帮助学生拓展审美视野和文化理解能力。,课堂参与30%;赏析报告40%;期末作品或论文30%;无闭卷考试,低,中,中高,0,0,适合对人文艺术感兴趣、希望通过公共选修课拓展知识面的学生。,人文;艺术;赏析;论文;无闭卷考试;自然科学与工程技术类;公共选修课,,0.5297
GXK2026471,普通话表达训练实践,刘楠青,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,西校区,周四第7-8节,人文楼204,70,54,0.7714,1,选上概率相对稳定,普通话表达训练实践是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.7603
GXK2026472,供应链管理模拟实践,张越涵,1.5,公共选修课,人文与社会科学类,工程技术,主校区,周五第3-4节,理科楼308,150,80,0.5333,1,选上概率相对稳定,供应链管理模拟实践介绍工程技术、产业发展或管理决策中的基础概念，适合对科技应用和产业趋势感兴趣的学生。,平时作业30%;案例作业30%;期末报告40%,中,中,中,0,0,适合对工程技术感兴趣、希望通过公共选修课拓展知识面的学生。,工程技术;产业;案例;报告;人文与社会科学类;公共选修课,,0.522
GXK2026473,大学生压力管理实践,梁磊越,1.5,公共选修课,人文与社会科学类,人文与社会科学类,南校区,周六第1-2节,艺术楼102,70,59,0.8429,2,有一定竞争，建议提前加入备选,大学生压力管理实践是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.8318
GXK2026474,项目管理基础实践,唐怡青,1.5,公共选修课,人文与社会科学类,人文与社会科学类,南校区,周一第9-10节,教学楼A203,30,26,0.8667,2,有一定竞争，建议提前加入备选,项目管理基础实践是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.86
GXK2026475,亲密关系与沟通实践,何宇楠,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,西校区,周二第5-6节,教学楼B305,70,39,0.5571,1,选上概率相对稳定,亲密关系与沟通实践是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.5517
GXK2026476,积极情绪训练实践,刘敏晨,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,南校区,周三第9-10节,综合楼C101,100,97,0.97,3,建议第一轮优先选择,积极情绪训练实践是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.9587
GXK2026477,证券投资基础实践,罗怡泽,1.5,公共选修课,人文与社会科学类,社会实务,南校区,周四第7-8节,人文楼204,120,110,0.9167,2,有一定竞争，建议提前加入备选,证券投资基础实践面向社会生活、法律金融或表达沟通场景，强调知识理解与实际案例分析。,课堂参与30%;案例分析30%;期末论文或展示40%,中,中,中,0,0,适合对社会实务感兴趣、希望通过公共选修课拓展知识面的学生。,社会科学;案例分析;展示;实用;人文与社会科学类;公共选修课,,0.908
GXK2026478,生涯规划与自我探索实践,李航雪,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,东校区,周五第3-4节,理科楼308,150,109,0.7267,1,选上概率相对稳定,生涯规划与自我探索实践是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.718
GXK2026479,金融科技导论实践,周伟洋,1.5,公共选修课,人文与社会科学类,人文与社会科学类,南校区,周六第1-2节,艺术楼102,50,29,0.58,1,选上概率相对稳定,金融科技导论实践是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.5644
GXK2026480,职业形象与商务礼仪实践,李强宁,1.5,公共选修课,人文与社会科学类,人文与社会科学类,南校区,周一第9-10节,教学楼A203,150,152,1.0133,4,非常热门，选课阶段需要优先抢课,职业形象与商务礼仪实践是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,1.003
GXK2026481,数据可视化入门实践,于佳青,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,东校区,周二第5-6节,教学楼B305,170,137,0.8059,2,有一定竞争，建议提前加入备选,数据可视化入门实践是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.7961
GXK2026482,创新创业案例分析实践,林明雪,1.5,公共选修课,人文与社会科学类,人文与社会科学类,东校区,周三第9-10节,综合楼C101,155,158,1.0194,4,非常热门，选课阶段需要优先抢课,创新创业案例分析实践是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,1.0092
GXK2026483,统计思维与社会调查实践,罗磊,1.5,公共选修课,人文与社会科学类,人文与社会科学类,南校区,周四第7-8节,人文楼204,150,56,0.3733,0,选上概率较高，可作为保底课程,统计思维与社会调查实践是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.3645
GXK2026484,公益创业与社会创新实践,吴芳静,1.5,公共选修课,人文与社会科学类,人文与社会科学类,主校区,周五第3-4节,理科楼308,30,24,0.8,2,有一定竞争，建议提前加入备选,公益创业与社会创新实践是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.7889
GXK2026485,科学实验设计实践,王卓睿,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,东校区,周六第1-2节,艺术楼102,30,10,0.3333,0,选上概率较高，可作为保底课程,科学实验设计实践是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,1,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.3286
GXK2026486,消费者行为心理学实践,冯伟强,1.5,公共选修课,人文与社会科学类,心理成长,西校区,周一第9-10节,教学楼A203,60,18,0.3,0,选上概率较高，可作为保底课程,消费者行为心理学实践围绕大学生心理、亲密关系和自我成长展开，适合关注情绪管理、人际关系与个人发展的学生。,平时参与40%;课程小论文40%;课堂互动20%;无闭卷考试,低,低,高,0,0,适合对心理成长感兴趣、希望通过公共选修课拓展知识面的学生。,心理;成长;无闭卷考试;给分友好;讨论;人文与社会科学类;公共选修课,,0.2876
GXK2026487,科学传播与公众理解实践,郑静伟,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,主校区,周二第5-6节,教学楼B305,100,53,0.53,1,选上概率相对稳定,科学传播与公众理解实践是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.5186
GXK2026488,互联网商业模式赏析实践,朱明青,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,东校区,周三第9-10节,综合楼C101,70,70,1.0,4,非常热门，选课阶段需要优先抢课,互联网商业模式赏析实践是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.9881
GXK2026489,天文学与宇宙探索实践,赵卓越,1.5,公共选修课,人文与社会科学类,人文与社会科学类,东校区,周四第7-8节,人文楼204,150,115,0.7667,1,选上概率相对稳定,天文学与宇宙探索实践是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.7576
GXK2026490,个人理财基础实践,孙睿源,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,主校区,周五第3-4节,理科楼308,170,175,1.0294,4,非常热门，选课阶段需要优先抢课,个人理财基础实践是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,1.018
GXK2026491,海洋科学导论实践,张晨怡,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,东校区,周六第1-2节,艺术楼102,150,41,0.2733,0,选上概率较高，可作为保底课程,海洋科学导论实践是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.2685
GXK2026492,宏观经济与日常决策实践,于博宇,1.5,公共选修课,人文与社会科学类,人文与社会科学类,南校区,周一第9-10节,教学楼A203,160,65,0.4062,0,选上概率较高，可作为保底课程,宏观经济与日常决策实践是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.3951
GXK2026493,环境监测技术实践,陈宇娜,1.5,公共选修课,自然科学与工程技术类,自然环境,西校区,周二第5-6节,教学楼B305,70,72,1.0286,4,非常热门，选课阶段需要优先抢课,环境监测技术实践关注自然科学、生态环境与现实生活之间的联系，适合希望拓展科学素养的学生。,平时作业30%;案例分析40%;期末报告30%,中,中,中,0,0,适合对自然环境感兴趣、希望通过公共选修课拓展知识面的学生。,自然科学;环境;案例分析;报告;自然科学与工程技术类;公共选修课,,1.0161
GXK2026494,演讲表达与舞台呈现实践,李欣涵,1.5,公共选修课,人文与社会科学类,社会实务,西校区,周三第9-10节,综合楼C101,50,24,0.48,0,选上概率较高，可作为保底课程,演讲表达与舞台呈现实践面向社会生活、法律金融或表达沟通场景，强调知识理解与实际案例分析。,课堂参与30%;案例分析30%;期末论文或展示40%,中,中,中,0,0,适合对社会实务感兴趣、希望通过公共选修课拓展知识面的学生。,社会科学;案例分析;展示;实用;人文与社会科学类;公共选修课,,0.4705
GXK2026495,健康大数据与公共卫生实践,郑怡强,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,东校区,周四第7-8节,人文楼204,70,52,0.7429,1,选上概率相对稳定,健康大数据与公共卫生实践是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.7351
GXK2026496,中国传统节日文化专题,周航怡,1.5,公共选修课,人文与社会科学类,人文艺术,西校区,周五第3-4节,理科楼308,100,68,0.68,1,选上概率相对稳定,中国传统节日文化专题以艺术、人文或文化赏析为核心，帮助学生拓展审美视野和文化理解能力。,课堂参与30%;赏析报告40%;期末作品或论文30%;无闭卷考试,低,中,中高,0,0,适合对人文艺术感兴趣、希望通过公共选修课拓展知识面的学生。,人文;艺术;赏析;论文;无闭卷考试;人文与社会科学类;公共选修课,,0.6709
GXK2026497,人工智能通识专题,黄源越,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,西校区,周六第1-2节,艺术楼102,100,81,0.81,2,有一定竞争，建议提前加入备选,人工智能通识专题是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.8
GXK2026498,唐诗宋词与现代生活专题,林博洋,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,东校区,周一第9-10节,教学楼A203,40,39,0.975,3,建议第一轮优先选择,唐诗宋词与现代生活专题是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.9644
GXK2026499,机器学习入门专题,宋宇博,1.5,公共选修课,自然科学与工程技术类,工程技术,西校区,周二第5-6节,教学楼B305,50,43,0.86,2,有一定竞争，建议提前加入备选,机器学习入门专题介绍工程技术、产业发展或管理决策中的基础概念，适合对科技应用和产业趋势感兴趣的学生。,平时作业30%;案例作业30%;期末报告40%,中高,中高,中,0,0,适合对工程技术感兴趣、希望通过公共选修课拓展知识面的学生。,工程技术;产业;案例;报告;自然科学与工程技术类;公共选修课,,0.8494
GXK2026500,中国古代礼仪文明专题,黄华芳,1.5,公共选修课,人文与社会科学类,人文与社会科学类,西校区,周三第9-10节,综合楼C101,70,60,0.8571,2,有一定竞争，建议提前加入备选,中国古代礼仪文明专题是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.8434
